序号,上级评论ID,评论ID,评论属性,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
3070,0,246519896896,一级评论,3493079677930400,新之助忠实粉丝66666,4,保密,好莱坞叛变德丫鬟们，颤抖吧🥶,2024-11-07 10:22:32,0,0,,重庆,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
3071,0,246225021969,一级评论,409261271,繁星入我眸,5,保密,太短了，不够看,2024-11-07 10:22:29,0,0,,湖北,是,https://i2.hdslb.com/bfs/face/bde8a37bb7d4b0cab74ca06f3bd42e88d26d99d7.jpg
3072,0,246225187825,一级评论,429656779,三生万物生,6,保密,我支持懂王的 审美[嗑瓜子],2024-11-07 10:22:26,0,0,打钱 让你秀优越感！,江苏,否,https://i1.hdslb.com/bfs/face/73245448876854c353c490fb187cb179718c4248.jpg
3073,0,246225016097,一级评论,38616391,我是一只小小的豆,6,男,最开心的是谁我不知道  但最不开心的肯定是泽圣[妙啊][妙啊],2024-11-07 10:22:13,0,0,这个人很勤奋，什么都留下了。,云南,否,https://i1.hdslb.com/bfs/face/d0d3cd5219e37ce5e80ebc58979de36bdab88b51.jpg
3074,0,246225176961,一级评论,294032750,小又尤,6,男,懂王如果就职前遇刺 下一届总统谁来接任呢,2024-11-07 10:22:05,0,0,,北京,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
3075,0,246519877152,一级评论,12514217,悍将李三刀,6,男,终于可以用到这张图了！,2024-11-07 10:21:51,0,0,就凭那几个乱党还想动摇朕的江山,辽宁,是,http://i2.hdslb.com/bfs/face/1305425948713c7bca60f8694c7a975b72bbecbc.jpg
3076,0,246225168289,一级评论,37147675,大龄半宅,6,男,就算小说  4年也不够杀回去的,2024-11-07 10:21:47,0,0,还能青春的时候多混会小破站，有机会就会去线下。,浙江,是,https://i1.hdslb.com/bfs/face/7d9f5c524bb75f7509d83883b5ee3dba0563a761.webp
3077,0,246519790448,一级评论,395877017,猫叔叔avi,5,保密,就马斯克这从龙之功，川宝高低得给他封个铁帽子王[doge][doge],2024-11-07 10:21:44,0,0,正在毁灭人类,山东,是,https://i2.hdslb.com/bfs/face/e03bc87bac4bd1e7bbcd891a6b83f9a5f194d058.jpg
3078,0,246225088689,一级评论,1819773,故宫戏画,6,保密,日更区up[妙啊],2024-11-07 10:21:41,0,0,,福建,否,https://i0.hdslb.com/bfs/face/5463009181c108a0a7cdf16cad33aed55e158cdd.jpg
3079,0,246519924720,一级评论,10730520,小馍丁的山楂酪,6,男,这么多事4年办的完吗？,2024-11-07 10:21:39,2,24,,辽宁,否,https://i0.hdslb.com/bfs/face/c28cf9b531bd516ace0d8e9d098ce5243ce66c93.jpg
3080,246519924720,246271250481,二级评论,35121376,事lllIIII,6,保密,最高法都是懂王的人了，很多事情可以各州自己办，比如移民和多元化，,2024-11-08 02:32:42,0,17,,广东,否,https://i1.hdslb.com/bfs/face/18b501075a8c85b2404f3f2fc8a1aff1248f5f3a.jpg
3081,246271250481,246577297472,二级评论,172350937,乄小呆呆,5,保密,回复 @事lllIIII : 三院全是老董的人，一个提案，当天提出，明天就可以准备执行了，就问你谁能阻止吧,2024-11-08 04:40:08,0,12,,江西,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
3082,0,246225001409,一级评论,498962760,猫下有我,5,保密,MAGA！,2024-11-07 10:21:33,0,0,,江苏,是,https://i0.hdslb.com/bfs/face/6044e62dad015e5e5c3dc44fd04bfa2b13b492e8.jpg
3083,0,246225085521,一级评论,3494358751905852,拉啦rua,5,保密,美248年，夏。川普聚宾宣政，有剑客伏于屋脊狙之，然误中其耳，血溅。左右惊惧，尽失其度。普怒曰：“天命在孤，何惧此辈宵小乎？”且振臂三呼：“战！”众奋然，山呼雄主出世，举为懂王。岁末大统 ——《美史•川普本纪懂王传》,2024-11-07 10:21:32,0,1,,陕西,否,https://i0.hdslb.com/bfs/face/8b40658cbeb539e5ae0b910b81d87360fe450f96.jpg
3084,0,246225001297,一级评论,3494358751905852,拉啦rua,5,保密,美248年，夏。川普聚宾宣政，有剑客伏于屋脊狙之，然误中其耳，血溅。左右惊惧，尽失其度。普怒曰：“天命在孤，何惧此辈宵小乎？”且振臂三呼：“战！”众奋然，山呼雄主出世，举为懂王。岁末大统 ——《美史•川普本纪懂王传》,2024-11-07 10:21:32,1,0,,陕西,否,https://i0.hdslb.com/bfs/face/8b40658cbeb539e5ae0b910b81d87360fe450f96.jpg
3085,246225001297,246225352545,二级评论,365466282,残翼灬之殇,6,男,剑客？不是弓手？,2024-11-07 10:25:59,0,0,最漆黑的那段路，最终要一个人走完。,广东,是,http://i0.hdslb.com/bfs/face/051733ab98bfd01fab7b16d626cbc2284b45ec0f.jpg
3086,0,246519867136,一级评论,34525012,安妮爱吃小糖人,6,保密,没想到吧，我奥巴驴给你改变了时间线,2024-11-07 10:21:30,0,9,,宁夏,否,http://i1.hdslb.com/bfs/face/949278718580abfaefe2bb9937ef29b039e4c176.jpg
3087,0,246225083473,一级评论,38241196,゛鱼骨头,6,保密,她女儿呢，跟他翻脸了？[喜极而泣],2024-11-07 10:21:28,0,0,,广东,否,https://i1.hdslb.com/bfs/face/179fc52e0178cb2a71e3aeb0043c415b3d32cc5b.jpg
3088,0,246519779664,一级评论,3461568650021415,皑莠,5,保密,消毒酒精以浓度百分之七十左右为佳，浓度过高消毒效果反而不好的[doge_金箍],2024-11-07 10:21:18,0,1,,浙江,是,https://i0.hdslb.com/bfs/face/f1317d88c91a3b3514bc3e8d4c0c7d8c47ad16b0.jpg
3089,0,246519778784,一级评论,510198342,四处闲逛的OMO,5,男,哈里斯竞选之时曾言道：我不明白，为何大家都在讨论法国之马克龙，德国之舒尔茨，仿佛美国大选已注定结局。四年前，我党选举之时，百万阴兵，所到之处，民众无不竭诚欢迎，那种万物生机勃勃竞发的情节犹在眼前，不管怎样讲，我身后是企业高管，政界精英，他身后仅一马斯克，优势在我！,2024-11-07 10:21:15,4,118,加扣：3504920688,山东,否,https://i0.hdslb.com/bfs/face/a6fd0bdf8fb4eb1d79d937e3a8c8d1c85e87c05b.jpg
3090,246519778784,246532705008,二级评论,3546381771868411,抱圆天,4,保密,总座高见[doge],2024-11-07 13:03:02,0,5,,浙江,否,https://i1.hdslb.com/bfs/face/f814584b4fba3c2252c7294ef230087ca27eb876.jpg
3091,246519778784,246251396321,二级评论,95158051,李日王贝才,5,保密,最后还要加一句，哈哈哈哈，才有神韵,2024-11-07 16:05:57,0,14,,贵州,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
3092,246519778784,246277413793,二级评论,383376858,Bili-亦心雪,6,保密,哈哈哈呢，没有哈哈哈收尾不正宗呀[偷笑],2024-11-08 04:10:15,0,1,哔哩哔哩,黑龙江,是,https://i0.hdslb.com/bfs/face/de543a363b0f05af9ca5d42bcf9f2f3b301babc2.jpg
3093,246519778784,246338169537,二级评论,19094096,godzilla核子烈焰,6,男,不该是民众皆成幻影吗,2024-11-08 18:20:42,0,1,有谁看到我哥哥了吗？话说我哥哥消失在b站了QAQ,四川,是,http://i2.hdslb.com/bfs/face/1e4d5fcf4996e52fcd36f1b9a61d8147fb893522.jpg
3094,0,246519853696,一级评论,13460012,捕磪号,6,男,懂王现在的最大挑战在物理层面,2024-11-07 10:21:02,0,0,El pueblo unido jamas sera vencido/C'est la lutte finale ,广东,否,https://i2.hdslb.com/bfs/face/1bd24d54830fb9c905bb33b5cff1ef8598687476.jpg
3095,0,246519767712,一级评论,145847411,nimledebz,5,保密,凯撒要小心元老院动手啊[doge_金箍][doge_金箍],2024-11-07 10:20:49,0,4,,江西,否,https://i2.hdslb.com/bfs/face/7e72c58637ff26df68fb30939de078d2bbbfcdbe.jpg
3096,0,246519841696,一级评论,414130210,开心的涂涂,5,女,把总统抬出来开会,2024-11-07 10:20:39,0,0,,上海,否,http://i1.hdslb.com/bfs/face/373608545d815d0ed1266ee90a8698e89275832b.jpg
3097,0,246519840656,一级评论,56389807,草莓没有糖吃,6,女,[捂眼]我很好奇，总统的防弹车能不能挡住巴雷特,2024-11-07 10:20:37,0,0,bilibili个人认证：官方指定机器人,广东,否,https://i1.hdslb.com/bfs/face/d336bf855649057f055393d55911effdba47e198.webp
3098,0,246224980305,一级评论,41445579,不轻柔,5,保密,金星算不算49年入国军[doge_金箍],2024-11-07 10:20:33,0,0,现在我想做个好人_(:з」∠)_,湖北,是,http://i0.hdslb.com/bfs/face/2765d750ccd4378bb69b1d669f4d67500e54212b.jpg
3099,0,246225127841,一级评论,55425276,wsy911911,6,保密,借用一下别人的结论，懂王之后的任务是：活着。[tv_白眼],2024-11-07 10:20:26,0,0,,河北,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
3100,0,246225127313,一级评论,2000429968,杜大胡子,5,男,巧了。今天刚收到。,2024-11-07 10:20:25,0,0,,重庆,是,https://i1.hdslb.com/bfs/face/b8466463b8fa08dcdef3714571aaccb22e57c29a.jpg
3101,0,246225126129,一级评论,7819096,海参侠,6,男,这下牛逼了，美国百家性给干得可能就只能剩俩了,2024-11-07 10:20:23,0,0,为了部落,山东,是,https://i1.hdslb.com/bfs/face/8e992561e8e715d477aec60a1c0ac26a6f5306a7.jpg
3102,0,246519726912,一级评论,21128911,浮世绘の彩斑斓,6,保密,🎣记得带头盔,2024-11-07 10:20:16,0,0,众生平等，愿你我皆好,广东,否,https://i1.hdslb.com/bfs/face/4b0c170bfb9b338bb806e25bf9f8bcc837572511.jpg
3103,0,246519667200,一级评论,3546655865440404,春来花鸟落枝头,3,保密,川皇有政治范了，最不怕政治范的对手[doge],2024-11-07 10:20:11,0,0,,河北,否,https://i0.hdslb.com/bfs/face/9f02d5c52c2ed8272ccb5937904ee48c056bde26.jpg
3104,0,246224969329,一级评论,8608962,大风歌的传说,6,男,现在看来拜登唯一的缺点就是年纪大了痴呆了,2024-11-07 10:20:02,2,0,normal but psycho,福建,否,http://i0.hdslb.com/bfs/baselabs/74c91eb6babdfec3a9249ef1dca133326b2dc60f.jpg
3105,246224969329,246225847777,二级评论,47641656,尚玖乌,6,保密,老登可是老上古政客了,2024-11-07 10:31:01,0,0,再过二十年就升到六级了呢,内蒙古,否,http://i0.hdslb.com/bfs/face/4db33f37db5ef8ba8247995a04eaaf9950148695.jpg
3106,246224969329,246227404161,二级评论,404277257,天道佩恩Pain,5,男,拜登老矣，一饭三遗矢[妙啊],2024-11-07 10:51:26,0,0,,广东,是,http://i2.hdslb.com/bfs/face/e94a4ed2929db3e3cc3618ec3496125e93ca493f.jpg
3107,0,246519662992,一级评论,185454320,IOHANNEDEMETRIVS,6,保密,原来薯王是营养学硕士。[doge_金箍],2024-11-07 10:20:02,2,17,"뽀ˊ벅˙얄ˇ조ˇ규ˇ시ˇ주ˋ.맨ˇ크ˇ곾ˋ낚˙캉˙죄˙,쌰ˋ낚˙토ˋ얌ˇ.",广东,否,https://i2.hdslb.com/bfs/face/eae5f64b93b9763d297ec699c3d4c7da5ef6cdd8.jpg
3108,246519662992,246242705009,二级评论,1927029570,不活跃成员,5,保密,"香港中文大学 · 营养
中山大学（SYSU） · 化学
香港理工大学（PolyU） · 生物化学",2024-11-07 14:12:33,0,4,,黑龙江,否,https://i0.hdslb.com/bfs/face/e4e94956b05a608a37d81db4bed5a256708039c1.jpg
3109,246242705009,246303214209,二级评论,446201754,堕落的小结巴,5,男,回复 @不活跃成员 : 辣么6？,2024-11-08 10:27:52,0,1,,安徽,否,http://i0.hdslb.com/bfs/face/f4afd3797e1a11194d5a26aaff6abf8ec3dfba7a.jpg
3110,0,246224955969,一级评论,358892285,云焕荣耀,6,保密,生儿育女，绷不住了！,2024-11-07 10:20:02,0,0,,山东,否,http://i2.hdslb.com/bfs/face/0f64f46c5227ec8bcdd49f82e43b218b1f9c1568.jpg
3111,0,246224954049,一级评论,474855882,读圣贤书者,5,保密,"个人感觉特朗普上台后不会选择大规模报复，要报复可能只会有限报复，比如FBI什么的肯定不会好过。没啥证据，纯属个人感觉。感觉特朗普这个人确实是比较爱他的亚麦利加的，确实想make america great again，至于能不能是他的能力问题，但是确实有这个态度，有这个态度，就不会大规模报复。
当然，如果民主党自己作死，那就是另一码事了，比如继续跟他为难，甚至再给他搞个暗杀什么的，那就不能怪特朗普了！",2024-11-07 10:19:57,0,0,,广东,否,https://i0.hdslb.com/bfs/face/7ddcde17fd69e95923136be87735d4ded34e8df6.jpg
3112,0,246519655552,一级评论,82635000,巢湖祥裕,5,保密,LGBT就是想把东方国家带偏，跟环保一个道理,2024-11-07 10:19:47,0,0,,安徽,是,https://i0.hdslb.com/bfs/face/0f3aa2bfe28e475fb493316931e4f578013f0c5c.jpg
3113,0,246519580768,一级评论,484465441,民国豌豆,6,保密,懂王帝皇和他的火星机械教大贤者马斯克。[吃瓜][吃瓜][吃瓜],2024-11-07 10:19:42,0,1,一个长期混同人不混官方的PVZ迷，我的头像是一个叫D-6086朋友画的，但现在转行了，主要做剪辑视频,湖南,否,https://i1.hdslb.com/bfs/face/6ce03c67cc67d081ebf2c907808a74da0e5cd187.jpg
3114,0,246224798417,一级评论,1958751,焦躁的Z亲王,6,男,复仇！复仇！复仇！复仇！复仇！复仇！复仇！复仇！复仇！复仇！,2024-11-07 10:19:34,0,0,理想和奋斗，需要的不是冲劲或决心，而是面对失败也能东山再起的韧性还有外界温馨的支持。,江苏,是,https://i0.hdslb.com/bfs/face/1374bbbb702f8b4a5160bdd9f1b878cf6f21aa4b.jpg
3115,0,246519646448,一级评论,403336547,梦中流星划过的影子,6,保密,日更啊,2024-11-07 10:19:29,0,0,"注意，此账号有两个使用者，本人梦影和表妹爱莉，请不要搞混了。
又是一年～我还没有忘记你，那就相当于你还活着～",福建,否,https://i2.hdslb.com/bfs/face/f1612aad50ab14389253798796c97c6abfddc068.jpg
3116,0,246224796193,一级评论,49728861,bili5677477673,6,保密,三权分立可是西方民主的标志，现在美国三权合一了，西方民主的末日已经到来，我现在依稀看到一个长着金毛的小胡子向我走来，细思极恐[笑哭][笑哭][笑哭][笑哭],2024-11-07 10:19:28,0,0,,湖北,是,http://i0.hdslb.com/bfs/face/318c32046d15547048e369b8c90ea18ba6bd71d6.jpg
3117,0,246519574992,一级评论,456194421,拥抱风也拥抱你,5,女,蜀王高产[支持],2024-11-07 10:19:28,0,0,欲饮桂花同载酒，终不似，少年游。,浙江,否,https://i0.hdslb.com/bfs/face/7c2bf2b63e6cc5f5c69b3e58dbb561a383da2286.jpg
3118,0,246519643200,一级评论,5187905,腐闻,6,男,我等了四年！就是要等一个机会！我要争一口气！不是证明我有多了不起！而是要告诉别人!我失去的东西一定要拿回来!,2024-11-07 10:19:22,0,26,这一切和时代无关 本来就不简单,安徽,否,https://i2.hdslb.com/bfs/face/bcdb77511d04b209aec39b38a900e1b1df270aa9.jpg
3119,0,246224872033,一级评论,507405588,0914菌菇,4,保密,如果懂王在上任前，人没了，那更有意思了。,2024-11-07 10:19:19,0,2,,辽宁,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
3120,0,246519699360,一级评论,9354905,一般人机,6,男,"“川普！你到底干了什么！没有笑王，我等如何延续灯塔？”瞌睡乔跺脚，瞪着川普。
川普淡淡一笑：“很简单，我当总统不就好了。”
说罢，川普身上的气息不再掩饰，显露而出：“总统修为”！
只见他沉吟道：
曲折穷途天地窄，重重暗杀生死危。
一路寒风身如絮，是非成败我独行。
千锤百炼心铸铁，不试怎知龙与蚯。
今朝再临至尊位，乾坤一扫天地清！
众人就这样呆呆地看着这位领袖，只见他缓缓走上前，没有丝毫犹豫，一把抓住参众两院，顷刻炼化！
他的身上仿佛带着无数先贤的影子，散发出柔和的光芒以及无可匹敌的能量，他顿了顿，静静地看向众人。
在他身旁的马斯克得到飞升的力量后瞬间福至心灵，带领众人半跪齐说：
“我等拜见特朗普总统，愿为总统大人效死力！”
只见特朗普微笑着扶起众人，说到：“我相信你们，正如相信我自己一样。从今天起，我要创建'天地MAGA大爱盟'，驱逐非法移民，让美国再次伟大！让我们，共享美好未来吧！”",2024-11-07 10:19:13,9,176,这里是一般人机！23岁，是学生。别看我小小的，我超能吃超可爱还超瘦的哦～我就在西安大街等你嗷！,陕西,是,https://i2.hdslb.com/bfs/face/9445834ab317ac8d91a92a01343dc003b6b79fc9.jpg
3121,246519699360,246226408065,二级评论,418981354,怎麼還不困,5,男,好一个“大爱总统“[doge],2024-11-07 10:38:08,0,7,,湖南,否,https://i1.hdslb.com/bfs/face/7a058d3f5b500503ea2ceb29cbff3d8c1412109c.jpg
3122,246519699360,246227750529,二级评论,28457099,呵气在雪上,6,保密,你真是个人才,2024-11-07 10:57:46,0,3,开心就好,广东,否,http://i2.hdslb.com/bfs/face/84a4016342b7bf8b2d42b9f2de278d60583d8513.jpg
3123,246519699360,246233242769,二级评论,3493144163256570,曹冲冲不冲,5,保密,练天魔总！,2024-11-07 12:09:46,0,6,,广西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
3124,246519699360,246239122577,二级评论,74133583,玩物丷,5,男,搞不好飞卢已经有了[妙啊],2024-11-07 13:25:31,0,5,,浙江,否,https://i1.hdslb.com/bfs/face/ce42ec144a9c29b1e0ce4ebe0a1524e323e0dc59.jpg
3125,246519699360,246552359696,二级评论,646788549,一小坨人,5,保密,大美总统,2024-11-07 17:32:06,0,3,,湖北,否,https://i0.hdslb.com/bfs/face/096055e32e50fba08889e6e42c2f826d5f9c05e9.jpg
3126,246519699360,246263077409,二级评论,405009262,玩泥巴的洛克,5,保密,书无店砸,2024-11-07 23:34:20,0,4,,山东,否,https://i1.hdslb.com/bfs/face/04e078f6b781b678aab2f19b406d383ea8520d74.jpg
3127,246519699360,246578438240,二级评论,588704105,-我的心可不冷阿,5,男,书无店狠狠砸，懂？,2024-11-08 04:53:52,0,2,,福建,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
3128,246519699360,246593635008,二级评论,1511540042,晨阳12345678,4,保密,大懂仙尊,2024-11-08 08:48:16,0,3,,安徽,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
3129,246519699360,246613750848,二级评论,297334201,阿拉伯细毛羊,5,保密,意满离,2024-11-08 12:51:29,0,2,遗忘痛苦之憾，记录美好之忆,上海,否,https://i1.hdslb.com/bfs/face/f5c54f9ee2e89b5654bfb92b21e8d7bd970feda6.jpg
3130,0,246519635728,一级评论,1915502110,bili首席视频鉴定官,5,保密,终于体会到了当年滕王阁上面众人看到王勃创作是怎样一种震撼，现在up主和王勃只差英年早逝了[doge],2024-11-07 10:19:07,3,161,,山东,否,https://i1.hdslb.com/bfs/face/fb79103e8b33547023e2010030b6889bba2b49bf.jpg
3131,246519635728,246519896048,二级评论,80152601,翅池赤裸诚,6,保密,别啊，我还要吃饭呢，没有麻薯我吃不下,2024-11-07 10:22:30,0,25,所以你的美签和学信网呢？,云南,否,https://i2.hdslb.com/bfs/face/5c24ca9dbdc2a5500bcbfa2b4d9e92e9b701477f.jpg
3132,246519635728,246523670960,二级评论,335443910,只有摸鱼,5,保密,啧啧啧啧,2024-11-07 11:10:51,0,1,,湖南,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
3133,246519896048,246528943072,二级评论,412544001,不忘浅行,5,男,回复 @翅池赤裸诚 :没有民主副goat，吃下饭了家人们[嗑瓜子],2024-11-07 12:16:29,0,4,"远方说：平等、自由……
然而每个人的试错成本都是不一样的。有的人千百次都选择对了，有的人却只要对一次，两者的距离，依旧如同一片天，落下一片叶",广东,否,http://i0.hdslb.com/bfs/face/db56d3c89008cc80fd8c6fd69bcbc704dd87f28d.jpg
3134,0,246519630912,一级评论,1249951505,改改名字_,5,保密,奥巴马/哈里斯：我不明白,2024-11-07 10:18:57,0,0,,四川,是,https://i2.hdslb.com/bfs/face/869959431890f10289b360d71d3df13c43d15408.jpg
3135,0,246519686736,一级评论,274913523,带个桃子跑路了,5,男,如果马上清算就会看到脑洞大开，敞开胸怀[滑稽]期待一手,2024-11-07 10:18:47,0,0,加油٩( 'ω' )و ,江苏,否,https://i0.hdslb.com/bfs/face/3258cd7068c5ce1f0c8efe7e246e7f41b4db48aa.jpg
3136,0,246224856561,一级评论,1908674397,LEGFOR1,5,男,第一时间三联力挺薯王[doge_金箍],2024-11-07 10:18:43,0,1,,北京,否,https://i0.hdslb.com/bfs/face/76b1830d304a43b25478e4e4388c8059c41b1065.jpg
3137,0,246519684704,一级评论,519079039,炸天帮熊二,5,男,董王归来，麻薯，也开始摆流水席了,2024-11-07 10:18:42,0,0,,浙江,是,https://i1.hdslb.com/bfs/face/a4bbd875c8aa45aad57e880ef219a6f4463c28fd.webp
3138,0,246224854961,一级评论,646695081,零与壹谁大,4,保密,满嘴顺口溜,2024-11-07 10:18:39,0,0,,贵州,否,https://i0.hdslb.com/bfs/face/f3ac000cba1b9ffd49708684aee4edd7dcc7ce9f.jpg
3139,0,246224914417,一级评论,3493126243093093,王小苏suseir,4,男,他是一位值得尊敬的对手，尽管他将会给我们搞不少麻烦,2024-11-07 10:18:38,0,0,新人，加好友请加2587471943，QQ群635543937，准备模拟恐怖。。。,山东,否,https://i1.hdslb.com/bfs/face/b38454710ac5a1cb478d4523a3a2af9a8fca3a1b.jpg
3140,0,246519682528,一级评论,200165037,点燃大海的小怪兽,4,保密,懂王现在整个一德国美术生plus,2024-11-07 10:18:38,0,0,,山东,否,https://i0.hdslb.com/bfs/face/42c71c45f18cb99491e9d156ad788893bcf7d0f4.jpg
3141,0,246224902177,一级评论,47397277,天道无穷,5,保密,驴党真废物，上中下九路手段都没赢，我还希望LGBTQ+加大力度嚯嚯美军呢。,2024-11-07 10:18:14,0,0,似剑非攻，墨眉无锋。,广东,否,http://i1.hdslb.com/bfs/face/afa28622f1576d88553d199bc8bb7ddf27a17920.jpg
3142,0,246519542032,一级评论,349914940,混淆的蓝,6,保密,行动代号：活下去！直到1月20号！,2024-11-07 10:18:11,0,3,前进 达瓦里希,广西,否,https://i1.hdslb.com/bfs/face/f4590604b9e9bd54fb8b590a57b26cb05cb7a78f.jpg
3143,0,246519607328,一级评论,507416347,天-若,5,男,坏了，看完视频不是第一了[大哭],2024-11-07 10:18:09,0,0,,山东,否,http://i1.hdslb.com/bfs/face/6ae78f347e66355c702adefe6aaa3ab1069fd8a1.jpg
3144,0,246519600080,一级评论,240760259,通辽少府,5,男,这下不得不掏出这图了[妙啊],2024-11-07 10:17:55,0,0,此生何用声声叹,黑龙江,是,https://i2.hdslb.com/bfs/face/a24853d2e79781705efb7ff678b77d16fa089e20.jpg
3145,0,246519532736,一级评论,109319021,喜欢点赞的粉色猫,6,保密,以特朗普的个性，民主党要是不想被清洗怕不是只能安排LGBT+心理认知为女性的生理男性枪手了[doge],2024-11-07 10:17:49,0,5,,云南,否,http://i2.hdslb.com/bfs/face/e49430fb29e11a832bd1e417ce0ea764bf280f8d.jpg
3146,0,246224835777,一级评论,1884395,你群最弱老猫,6,保密,特朗普上位了，现在不准搞LGBT，从现在开始大家都要喜欢大奶妹，要不然我就给特朗普打电话，他会让马斯克操纵你附近的特斯拉创思你,2024-11-07 10:17:49,0,0,,江苏,是,https://i2.hdslb.com/bfs/face/82a47a448f6c40327613f0b80f9349e5fc51da55.jpg
3147,0,246519530352,一级评论,582317816,吃茴香豆,5,女,"Dear 哈里斯：Losing the election, die; starting the civil war, die too. Equal to death, why don’t die for the USA? Do presidents have special genes?[妙啊]",2024-11-07 10:17:44,1,0,咕咕咕,云南,否,https://i2.hdslb.com/bfs/face/7685644d3b407fdf42b4ae1ab3b1a6dd12f2c142.jpg
3148,246519530352,246225539649,二级评论,3494373838818250,取名到底在难为谁,4,保密,我嘞个哈涉世家,2024-11-07 10:27:06,0,0,,山东,否,https://i1.hdslb.com/bfs/face/dfd1e4f50987b11f5185a55778153695b0a42cdf.jpg
3149,0,246519432144,一级评论,438370348,ruaruaruarua-,6,保密,@-星扉- @Alwings @Yuk1Azusa @就n-m离谱 @zwjj1 @Ironnnnn9,2024-11-07 10:17:37,0,0,,江苏,否,https://i1.hdslb.com/bfs/face/e44e3c2fe63376b44670312420c3cc679a1b1952.jpg
3150,0,246519429664,一级评论,475071877,夜小书吖,5,保密,赵日天：服[doge],2024-11-07 10:17:32,0,0,,河南,否,https://i1.hdslb.com/bfs/face/b24a0f68019119291af7d665dc9d70b2c29f78ec.jpg
3151,0,246224752209,一级评论,2602650,在下李也白,6,保密,懂王把老登头在任上的东西否了就是政绩[笑哭][笑哭],2024-11-07 10:17:28,0,0,不投币，不点赞，不充大会员,浙江,否,https://i0.hdslb.com/bfs/face/8d7a0d1e4e87ac4604a5e8d5a5334eb1cfe393aa.jpg
3152,0,246519522784,一级评论,28643025,罗马公民Loober,6,男,有人总问我，为什么支持川普，原因其实很简单。无论是川普还是哈里斯上台，对我们的遏制都不会减弱，但川普上台能给lgbt来一刀狠的，我的眼睛至少不会被恶心到，也能玩到相对正常的游戏，看到相对正常的电影，两害相权取其轻，我当然支持川普。,2024-11-07 10:17:26,33,1008,,湖南,否,https://i0.hdslb.com/bfs/face/0e4ef205caa406ea80a9656b2b98db2756fcca57.jpg
3153,246519522784,246523251408,二级评论,278712,魂散,6,保密,特朗普的胜利说明了数据女工什么都不是,2024-11-07 11:04:25,0,126,在日院生,海南,是,https://i0.hdslb.com/bfs/face/47ff11d88e0ff312e1b517d71e8b5579bc93e568.jpg
3154,246519522784,246524737760,二级评论,97743932,账号已注销,0,保密,+1,2024-11-07 11:21:28,0,7,,湖北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
3155,246519522784,246529924432,二级评论,336441126,B站覌察青蛙,5,男,蛙蛙們支持川普，純粹是因为喜欢这个人，懂王实在太牛逼了！,2024-11-07 12:27:00,0,28,,中国台湾,否,https://i0.hdslb.com/bfs/face/6d3ad9553c542c7528a876c59b8ef8b8e7665030.jpg
3156,246519522784,246234710833,二级评论,1524304054,奔奔-蝶党,5,保密,中肯，谁上台不都一样搞我们，但是川普也会收拾那些玩意，为我们省点事[怪我咯],2024-11-07 12:29:18,0,133,,湖南,否,https://i1.hdslb.com/bfs/face/60e81f9324595c4adfe93a236814f7337c681ad4.jpg
3157,246234710833,246530380544,二级评论,379868012,回首有何事,5,保密,回复 @奔奔-蝶党 :就担心老特继续搞病毒。,2024-11-07 12:34:09,0,13,,河南,否,https://i2.hdslb.com/bfs/face/d78e85ab84f668192671e32a4d275bbf4d0ac322.jpg
3158,246523251408,246530923616,二级评论,28643025,罗马公民Loober,6,男,回复 @魂散 :确实，民主党做数据做得自己都信了才是最难绷的,2024-11-07 12:40:33,0,42,,湖南,否,https://i0.hdslb.com/bfs/face/0e4ef205caa406ea80a9656b2b98db2756fcca57.jpg
3159,246530380544,246530949568,二级评论,28643025,罗马公民Loober,6,男,回复 @心累想无忧 :不会的，他跟马斯克都是直球反lgbt，每次演讲都会说，算是基本政治纲领,2024-11-07 12:41:30,0,61,,湖南,否,https://i0.hdslb.com/bfs/face/0e4ef205caa406ea80a9656b2b98db2756fcca57.jpg
3160,246519522784,246236975329,二级评论,94371189,山海经哪一页,5,保密,确实，懂王上台有一个最大的好处就是雨露均沾的抽小弟儿子孙子大逼斗，顺便断狗粮,2024-11-07 12:57:51,0,59,,陕西,是,https://i0.hdslb.com/bfs/face/d8a259c0c452c4751ab2828fd6b5c13c51801240.jpg
3161,246519522784,246532545664,二级评论,158300411,大筒木未蓝,5,保密,确实，群魔乱舞的太恶心人了，懂王虽坏但起码是个正常人。,2024-11-07 13:02:27,0,75,省事的最累，免费的最贵！,山西,否,https://i2.hdslb.com/bfs/face/ae1d3542acdd3e7369a95b3c386bd8c5d7ad3cee.jpg
