序号,上级评论ID,评论ID,评论属性,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1972,0,246148556353,一级评论,14769982,readunderstand,5,男,就算工资上涨，物价只会涨的更快，而且涨上去就不会降下来[doge_金箍],2024-11-06 10:16:41,1,6,狐斋志异,福建,否,https://i1.hdslb.com/bfs/face/2c7f3f90edc9f83de9a5a8775a3085f5ffc321d7.jpg
1973,246148556353,246151606161,二级评论,423585255,可是不孤单,5,保密,不会的，只会发消费券，涨最低工资标准，但标准有个毛用😅,2024-11-06 10:53:41,0,2,,浙江,否,https://i0.hdslb.com/bfs/face/82f881318edb7a3ca6634e87b3895b3e3eb9fefb.jpg
1974,0,246439950928,一级评论,187061012,果壳里的旅法师,5,男,"第一点就存疑，川普本人毫无意义是倾向于俄乌和谈，但是川普搞不定军工复合体、美军，这些庞大的利益群体。
因此，可能的结果会变成，川普嘴上喊着要和谈，但军火照样供，只不过美国会附加一份由乌克兰给钱的条款，不管这钱能不能还。
所以，一切变了，又貌似没变。",2024-11-06 10:16:34,0,0,Winter is Coming！！！,四川,否,https://i2.hdslb.com/bfs/face/69281f1f5305cca40af3d3e7fb266cdafb98b586.jpg
1975,0,246148613425,一级评论,347272058,致远水手,5,保密,中彩票的几率会增大，前提是你得买彩票，而不是坐在家里等大风刮来；人民的工资水平也将上涨，前提是你得踏实工作，而不是躺在床上等银行给你送钱。,2024-11-06 10:16:33,0,1,,山东,否,https://i2.hdslb.com/bfs/face/2c19ed9191cacf48a4e21cdb437e79ca6871c805.jpg
1976,0,246439880448,一级评论,16484123,水月在心,6,男,国外的钱都赚不到了还怎么加工资？,2024-11-06 10:16:33,10,4,活到老学到老,浙江,否,http://i2.hdslb.com/bfs/face/4e05c1d2fcfc7e6ceb1e1d96a1d2e052a46ae721.jpg
1977,246439880448,246440280768,二级评论,1045668317,龙邻,5,保密,"胖东来也没赚外国的钱，它为什么薪资福利那么好？
关键是分配！还看不明白吗？宁德时代世界第一，但不分蛋糕，普通一样没钱。",2024-11-06 10:22:14,0,1,23岁时，你告诉他上后面是什么没用，他还是好奇，32岁时，他已经不想知道山后面是什么了。,重庆,否,https://i2.hdslb.com/bfs/face/701807b73e79f785dc740bea514fd022ed3c476d.jpg
1978,246439880448,246149231521,二级评论,168280873,Amson-,6,保密,经典 美国=整个国外,2024-11-06 10:24:13,0,3,,甘肃,否,https://i1.hdslb.com/bfs/face/b9525b4037e1e5214d6a687f260200aa916e46dc.jpg
1979,246440280768,246444237856,二级评论,40383728,洋葱味怪兽,6,男,回复 @龙邻 :那是老板让利，你还想让别的老板也让利啊,2024-11-06 11:10:13,0,0,厌蠢症，遇见蠢人直接拉黑，没心情跟你bb,山东,否,https://i2.hdslb.com/bfs/face/a5412a839902e7a0f6e9485ca82ae454eb1d234f.jpg
1980,246444237856,246159036961,二级评论,201311683,我仿佛嗅到了哲学的气息,6,保密,回复 @洋葱味怪兽 :[doge]瞧你这话说的，老板要是不让利，这中国发展腾飞都跟你没有任何关系，老板不是巴不得员工一直不涨工资？,2024-11-06 12:28:14,0,0,,广东,否,https://i1.hdslb.com/bfs/face/3b1117972c8654bb0c4b57739a20f8dcb641809b.jpg
1981,246159036961,246451404560,二级评论,646256907,左道术士,5,男,回复 @我仿佛嗅到了哲学的气息 :你认真的吗？老板无缘无故会让利给你吗？,2024-11-06 12:35:51,0,0,,湖北,是,https://i0.hdslb.com/bfs/face/ae830877373674b5322a883cb2d8897a5940a3e0.jpg
1982,246444237856,246455886336,二级评论,1045668317,龙邻,5,保密,回复 @洋葱味怪兽 :如果你反感分配这个词语，那就当我没说吧。毕竟就算孟加拉人都在为自己的分配奋斗，虽然结果如何上不知道。,2024-11-06 13:30:36,0,0,23岁时，你告诉他上后面是什么没用，他还是好奇，32岁时，他已经不想知道山后面是什么了。,重庆,否,https://i2.hdslb.com/bfs/face/701807b73e79f785dc740bea514fd022ed3c476d.jpg
1983,246455886336,246172037201,二级评论,433921594,紫霄粉墨,5,保密,回复 @龙邻 :孟加拉是蛋糕都不够分，人又多，支柱产业是纺织这样处于产业链低端的产业。,2024-11-06 15:12:27,0,0,,江西,否,https://i1.hdslb.com/bfs/face/c58f5955b2881bfa794c0ea4eaeb291bccabe584.jpg
1984,246440280768,246176168337,二级评论,98602676,安a蕾,6,保密,回复 @龙邻 :胖东来能盈利也是多方面协调的结果，而且他根本出不来。只能呆在本地。其他的你想让那些企业家出钱，做梦呢？,2024-11-06 16:07:06,0,0,每个人都是一块金子，只是分量不同而已。,上海,否,http://i2.hdslb.com/bfs/face/27b762ec47574e95850774ab82eaaa88886cc25d.jpg
1985,246439880448,246476432416,二级评论,3068702,半光年,6,男,搞的全中国企业都在外贸一样！美国=外国？知道什么是一带一路和金砖合作吗？什么叫国内大循环？,2024-11-06 19:30:16,0,1,,江苏,是,http://i2.hdslb.com/bfs/face/e8d6fbbf9c345dddc053bd1413801a9b963c4a68.jpg
1986,246439880448,246355354673,二级评论,27023389,大饼铛子,5,男,特朗普不光搞中国，也搞盟友。,2024-11-09 03:24:47,0,0,,重庆,否,http://i1.hdslb.com/bfs/face/58da716d9f7234cf844e075c743e1f8ebb4d7438.jpg
1987,0,246439942656,一级评论,403312048,71761112408_bili,5,保密,我想问下对比亚迪股票影响大吗，被制裁卖不出去，只能内循环自己买，预测不了,2024-11-06 10:16:18,1,1,无负今日,广东,否,https://i1.hdslb.com/bfs/face/adaef9be02dafb19d6e2b41042cb6977c51c59c9.jpg
1988,246439942656,246439893680,二级评论,403312048,71761112408_bili,5,保密,感觉是要跌,2024-11-06 10:17:01,0,0,无负今日,广东,否,https://i1.hdslb.com/bfs/face/adaef9be02dafb19d6e2b41042cb6977c51c59c9.jpg
1989,0,246439942064,一级评论,1826322538,chacao,5,保密,最后一条，完全不信[蹲蹲][蹲蹲][蹲蹲],2024-11-06 10:16:17,15,133,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1990,246439942064,246149023425,二级评论,917152,但是，不好吧,6,保密,马斯克为啥一直赢，没理由啊。,2024-11-06 10:22:23,0,7,,浙江,是,http://i1.hdslb.com/bfs/face/ee71f841356f7aee339c0a56ef1f4462ac1d3f7f.jpg
1991,246149023425,246440649056,二级评论,11815609,吾乃一头熊,6,男,回复 @但是，不好吧 :马门[doge],2024-11-06 10:24:33,0,3,,河北,否,http://i1.hdslb.com/bfs/face/50c296d1b08d0c7f708f9de462015b9432320381.jpg
1992,246149023425,246440590224,二级评论,17687323,jjjjjjjjjjoker,5,保密,回复 @但是，不好吧 :你以为买了X是干嘛的，民意的趋势人家大数据早就收集好了,2024-11-06 10:24:53,0,17,drunks,广西,否,http://i1.hdslb.com/bfs/face/cef0581acf5dfcda9a41dd723bcf0c46c77fa3fc.jpg
1993,246439942064,246441734336,二级评论,348934011,Sh_NanZi,6,保密,没事，如果没涨，你把UP的衣服扯烂了，他一定补上。[doge_金箍],2024-11-06 10:39:26,0,10,,江苏,否,https://i0.hdslb.com/bfs/face/be358ed0365c09f5582bc69bad1efb70eb3dd09a.jpg
1994,246152429713,246447060160,二级评论,1826322538,chacao,5,保密,回复 @19782012 :首富:3000亿，某人3000块。,2024-11-06 11:41:49,0,5,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1995,246441734336,246447136672,二级评论,1826322538,chacao,5,保密,回复 @dearzxc :都是预测，预测。,2024-11-06 11:42:14,0,3,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1996,246440649056,246447084624,二级评论,1826322538,chacao,5,保密,回复 @吾乃一头熊 :马内？,2024-11-06 11:42:42,0,2,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1997,246440590224,246447026112,二级评论,1826322538,chacao,5,保密,回复 @jjjjjjjjjjoker :科技教。,2024-11-06 11:43:04,0,1,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1998,246149023425,246447212288,二级评论,1826322538,chacao,5,保密,回复 @但是，不好吧 :为啥不普及数字民币，没理由啊。,2024-11-06 11:44:05,0,1,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1999,246447136672,246453090352,二级评论,259960112,Marine5,5,女,回复 @chacao :卢克文预测有几次准的，日本首相的视频还热乎着,2024-11-06 12:57:14,0,3,,北京,是,https://i2.hdslb.com/bfs/face/7b5d16e6addf290906f806c28d3fbe42f89b4f2d.jpg
2000,246452398528,246459857504,二级评论,1826322538,chacao,5,保密,回复 @看到我拜托催我去学习 :同去。,2024-11-06 14:18:58,0,0,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2001,246453090352,246459950112,二级评论,1826322538,chacao,5,保密,回复 @Marine5 :看乐子心态好。,2024-11-06 14:19:39,0,0,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2002,246439942064,246543734384,二级评论,1450329141,昵称已存在100867,5,保密,最后一条不信，都关税加剧了，那企业生存就更难了，为什么会加工资？不降都已经很好了,2024-11-07 15:17:51,0,1,,北京,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
2003,246543734384,246548752160,二级评论,1826322538,chacao,5,保密,回复 @昵称已存在100867 :是啊，是等着别人你争取，呵呵😒,2024-11-07 16:23:52,0,1,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2004,0,246439930016,一级评论,327369236,一袋米去地下室,5,保密,底层工资水平不会上涨，国内会很卷，因为中美之间相互拉扯，你看美国不好，国内肯定也不会好，特朗普用的是七伤拳呀，多少对我们打击还是很难受，底层生活不会改变，重要的还是看资本的流向，如果美国想改变现状，一定要成立一种新的制度，但你放心，他的制度肯定不会跟我们相同，未来20年我们会一直生活在这种状态中，直到美国分裂或者出现一种新的制度，我更倾向于后者，新的制度一定会诞生在美国。,2024-11-06 10:15:52,11,131,马牛逼,上海,是,https://i2.hdslb.com/bfs/face/49dcb9264ef5d74cc49282fdc5d7c067895a55c5.jpg
2005,246439930016,246468029968,二级评论,1383525529,山就在那里ING,5,保密,形势比人强，很难改革的，改革是革命才可能，否则，资本论逻辑上推理的经济崩溃就是政治的崩溃，流血是必然，置之死地而后生，很多情况都是模糊发展演进的，预测都是一半一半，中国见招拆招，只要4年不倒那就40年，未来的日子很长，慢慢来！！！,2024-11-06 15:58:37,0,4,终文↗生命天生自由，不应囚禁，觉醒自我，请唤醒重塑大脑，终生学习，向未来前进，各尽其能 取所需，各美其美，天下大同归自然，笑口常开＾_＾,四川,否,https://i1.hdslb.com/bfs/face/005787fa8740a94dae8d2f88ebfcff517b04601c.jpg
2006,246439930016,246187936145,二级评论,628402953,有趣的电子技术,6,保密,历史上有和平演变的例子吗[思考],2024-11-06 23:53:17,0,0,,江苏,是,http://i0.hdslb.com/bfs/face/e473428029b321f99324e9edc7c0017dec72e0e3.jpg
2007,246439930016,246188129489,二级评论,226650661,索尼电视,5,保密,共产美利坚？,2024-11-07 00:01:02,0,0,,上海,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
2008,246439930016,246188310913,二级评论,3546742660270255,還獯龆豳碥蟓灬,3,保密,别底层底层了，底层在哪个国家都是底层。比惨有意思嘛。。。美国人均8万美元都没实现人人都住大房子的美梦，其他国家更别提了。,2024-11-07 00:09:29,0,2,,广东,否,https://i1.hdslb.com/bfs/face/ca62975b602299f3d15dbe60ff0e0a0fa5337b6f.jpg
2009,246188310913,246188692625,二级评论,1349769278,阿櫳,5,保密,回复 @r汈還獯瀟龆豳碥蟓灬 :确实，平头百姓能活下去就很好了,2024-11-07 00:16:34,0,0,,山东,是,https://i2.hdslb.com/bfs/face/f56115b7023cdc2efdc37a698aec9a51ac2fbfb6.jpg
2010,246187936145,246189348817,二级评论,516359890,CISKMAN,5,保密,回复 @有趣的电子技术 :哈哈哈，应该没有吧[doge_金箍],2024-11-07 00:33:12,0,0,喜马拉雅的山顶，永远不会有万家灯火,河北,否,https://i1.hdslb.com/bfs/face/c25af121d008e4903d002a856db184839d3bc964.jpg
2011,246439930016,246191558897,二级评论,499426965,阿豪sh,5,保密,全都相信，除了最后一句,2024-11-07 01:16:36,0,2,了可怕莫法了,湖北,是,https://i0.hdslb.com/bfs/face/1387a03d554c78f0f4746e915723bd5e50f4b962.jpg
2012,246188129489,246195419841,二级评论,22864988,浴沂------,6,保密,回复 @索尼电视 : 不是。是马一龙为代表的科技技术人才押宝特朗普了。这帮人想建立一个以技术人才掌权的政治制度,2024-11-07 02:31:48,0,0,"要么浑身戾气，要么双相抑郁。to be or not to be,that is the question.",浙江,否,https://i2.hdslb.com/bfs/face/f91d025ff6836d218cc282be1b9247237445a9f5.jpg
2013,246187936145,246196152577,二级评论,385344579,暗藏鲨稽,6,保密,回复 @有趣的电子技术 : 请看vcr：俄罗斯,2024-11-07 02:43:31,0,1,,山东,是,https://i0.hdslb.com/bfs/face/a1c6204eebf7d97ea44e049eb861b2bfe85da7ab.jpg
2014,246439930016,246221048865,二级评论,19169973,丶坚持丶,6,保密,其实牢美也玩成死局了，谁上任也救不了了，但是有一点牢美比我们强特别多，就是犹太昂撒做事是不择手段的，我们还是太讲原则了，但你跟不守规矩的讲原则那纯属鸡同鸭讲，西方那些还是认拳头，等到临界点了忍无可忍了我觉得还是三战算了吧。,2024-11-07 09:25:16,0,0,,四川,否,https://i0.hdslb.com/bfs/face/7f341960c6fb723a47d757b536793b5e07b5bb74.jpg
2015,246191558897,247219127841,二级评论,1786894169,无敌我是一个人,5,保密,回复 @阿豪sh :要相信美国人民的力量，只是暂时没有组织起来而已,2024-11-19 15:22:48,0,0,汉兴一日仙游去，复唐何处觅邺侯,山西,是,https://i2.hdslb.com/bfs/face/b4a0f4b1a63b2535b800bf94fb705830f35d95a0.jpg
2016,0,246148581921,一级评论,389982776,一泓海水不可斗量,6,保密,[猴哥][猴哥][猴哥],2024-11-06 10:15:31,0,1,我喜欢哔哩哔哩动画！,浙江,否,https://i2.hdslb.com/bfs/face/a3be9c8ecd46ac6b39e982551d0b9ac8f8d1c10e.jpg
2017,0,246439777488,一级评论,470892232,画笔绘千秋,6,男,等涨工资等很久了！终于等到转折点！世界大同，加油！,2024-11-06 10:15:27,0,2,用思想穿越时空，用智慧谱写篇章。,北京,是,https://i1.hdslb.com/bfs/face/6c078c5dde42920df72e71a4abeb89e9b1e32bc4.jpg
2018,0,246148578993,一级评论,3493136164718893,hades3925,4,保密,哈哈哈，按照特朗普的年龄，只能闹腾四年，发泄过去四年的被针对的怨气，四年以后估计就闹腾不动了，换成皿煮党继续被清算！[吃瓜][呲牙][打call],2024-11-06 10:15:25,1,2,,广东,否,https://i1.hdslb.com/bfs/face/7ba587d22f18dd52fd8fc99fb363a6b57efbbb5b.jpg
2019,246148578993,246185521537,二级评论,6821852,羽天十三兵,6,保密,你怎么知道四年后就会换成民主党？就现在这边的图尔西万斯都比民主党那边人气高,2024-11-06 22:04:23,0,1,,福建,否,https://i2.hdslb.com/bfs/face/da1336635e4b7dd51d2896baa837ad4692303901.jpg
2020,0,246439749072,一级评论,1486912944,静默萧声,5,男,我勒个结果去来刚出来就发了,2024-11-06 10:15:09,0,0,星火不随暗夜生而生，却因暗夜亡而亡,江西,否,https://i0.hdslb.com/bfs/face/74d4a0e50c84df0ae53d34ee9333197de6abfad1.jpg
2021,0,246439677328,一级评论,1304522344,豪兽者VS加布,4,男,https://b23.tv/2gWhvm3,2024-11-06 10:15:07,1,0,本作是东映首次采用日本民间传说“桃太郎”作为主题的战队。最初编组主要成员则为超级战队系列早期的四男一女组合，颜色依序为红、蓝、黄、黑、粉红,广西,否,https://i1.hdslb.com/bfs/face/3e4ffebbda12f78c942baf9367ade8fb4329f1d2.jpg
2022,246439677328,246439773328,二级评论,1304522344,豪兽者VS加布,4,男,之前的吹牛老爹现在怎么样了？,2024-11-06 10:15:18,0,0,本作是东映首次采用日本民间传说“桃太郎”作为主题的战队。最初编组主要成员则为超级战队系列早期的四男一女组合，颜色依序为红、蓝、黄、黑、粉红,广西,否,https://i1.hdslb.com/bfs/face/3e4ffebbda12f78c942baf9367ade8fb4329f1d2.jpg
2023,0,246148444977,一级评论,196050,六道青蚨,6,保密,会吊中国,2024-11-06 10:15:02,0,0,,安徽,是,https://i0.hdslb.com/bfs/face/d33fc1b263693d1e923939670426eb37aae4d11e.jpg
2024,0,246439765216,一级评论,14524746,叔叔阿姨出锅啦,6,男,妈的每届都报名就是没人支持我这破总统爱谁谁下届老子不报名了,2024-11-06 10:15:01,0,0,永远都要做个正直的人,广西,是,http://i0.hdslb.com/bfs/face/36a213229e10b3e36797042ff49acc6ff31b0ddb.jpg
2025,0,246439672400,一级评论,432627748,神秘小伙,5,保密,先细分墙头草张司令，榨一波猪油,2024-11-06 10:14:57,0,0,,云南,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
2026,0,246148396929,一级评论,373099387,子夜骑士,6,男,工资太高不利于年轻人奋斗[doge],2024-11-06 10:14:42,0,0,凡是过往，皆为序章,江苏,是,https://i1.hdslb.com/bfs/face/ec9dc6fd952b8c535f3ccf7725c6f7cfff6d7a58.jpg
2027,0,246439735312,一级评论,72487437,大湾区PC9527,5,保密,涨工资？,2024-11-06 10:14:42,0,0,,广东,否,https://i0.hdslb.com/bfs/face/c456efb21be22201e352a85c0d283dd6982c5c65.jpg
2028,0,246439659136,一级评论,408006718,61767609890_bili,5,保密,百年前的八小时工作制都没实现，你给我说涨工资？,2024-11-06 10:14:30,0,1,,广东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
2029,0,246439589984,一级评论,406558303,骁骑校尉i,6,男,最后一条亮了[大笑],2024-11-06 10:14:27,0,0,中老年人上b站,辽宁,否,https://i1.hdslb.com/bfs/face/3e58bbb002a67ee81b61b93230333837ea2018e4.jpg
2030,0,246439589760,一级评论,91934504,kakaroteqiqi,5,男,你说停战，俄罗斯就停？现在俄罗斯战场优势，节节推进，乌克兰已经没有后备军力了，很快就要雪崩型溃败了。俄罗斯肯定不会愿意以现状停战，起码会要求乌克兰完全退出乌东，甚至要求北约对东欧的军事部署进行调整。川普只能做到，管到，给美国止血，把援助乌克兰和欧洲的军事经费都截留到本土，这几乎是确定的，只要这个政策目标不变，乌克兰可能随时崩溃，俄罗斯没有理由接受现状停战。,2024-11-06 10:14:27,10,62,,天津,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2031,246439589760,246154358737,二级评论,431290965,皇甫大帅,4,保密,俄罗斯拿下乌东，就没有理由继续往西打了。乌克兰没有机会夺会乌东，自然停战,2024-11-06 11:27:24,0,6,,山东,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
2032,246439589760,246446475600,二级评论,12975512,一根筋哟,5,女,"早就不是单俄乌战争了，现在还在继续着是因为拜登团队支持。乌克兰早就是砧板上的肉了，俄不停战打下去没有意义，即便是把乌克兰打通关也不能并入俄，停战俄能得到的利益远远大于继续打下去。
乌克兰大概率会变成一个农业内陆国。出海口部分土地纳入俄国，剩下的国内优质资源被欧美瓜分。",2024-11-06 11:35:38,0,21,啊哈哈哈哈哈哈哈~~！啊哈哈哈哈哈哈哇~,浙江,否,http://i2.hdslb.com/bfs/face/507658c3eafd9639eca4a203406f1051543571e2.jpg
2033,246439589760,246449385536,二级评论,210160117,稍候观看,6,男,不是要去军事化吗,2024-11-06 12:11:19,0,3,bilibili 不知名非UP主,德国,是,https://i1.hdslb.com/bfs/face/7c73e51313a146a4888bbc78866fc9485befdd31.jpg
2034,246439589760,246449783488,二级评论,88519213,我爱说真话bros,6,保密,北约退啊，乌克兰割地赔款啊,2024-11-06 12:15:07,0,0,,河南,是,https://i1.hdslb.com/bfs/face/3e498439583ecc6a77b1eb7ce1c14969ae6bfd97.jpg
2035,246449385536,246167954081,二级评论,1835657287,吃好睡好-_-,5,保密,回复 @稍候观看 :你说到点子上了，俄罗斯不实现这点不可能停战。,2024-11-06 14:21:37,0,2,,江苏,否,https://i1.hdslb.com/bfs/face/e7f1492bc43b756c8464dab7948e3da84e295578.jpg
2036,246167954081,246460620880,二级评论,210160117,稍候观看,6,男,回复 @吃好睡好-_- :停战肯定有利益交换，最后亏麻的估计还是欧洲[喜极而泣],2024-11-06 14:28:53,0,5,bilibili 不知名非UP主,德国,是,https://i1.hdslb.com/bfs/face/7c73e51313a146a4888bbc78866fc9485befdd31.jpg
2037,246449385536,246575304704,二级评论,298448613,qazwsx130720,5,保密,回复 @稍候观看 :你不知道芬兰加入北约了吗？去军事化有什么用，芬兰跟乌克兰有区别吗？波兰已经武装完了，你觉得战争会停吗？,2024-11-08 04:17:48,0,0,,重庆,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2038,246449783488,246575315488,二级评论,298448613,qazwsx130720,5,保密,回复 @我爱说真话bros :北约解散战争才会停止,2024-11-08 04:18:08,0,0,,重庆,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
2039,246575315488,246592328016,二级评论,88519213,我爱说真话bros,6,保密,回复 @qazwsx130720 :我说的退兵，不是解散。。。,2024-11-08 08:28:25,0,0,,河南,是,https://i1.hdslb.com/bfs/face/3e498439583ecc6a77b1eb7ce1c14969ae6bfd97.jpg
2040,246575315488,246393032401,二级评论,130854074,阳春白雪不lazy,6,保密,回复 @qazwsx130720 :俄罗斯真有那么厉害能这次就拿下北约吗？,2024-11-09 11:53:45,0,0,荞麦皮枕头,河南,否,https://i2.hdslb.com/bfs/face/490aa59ca68968fabd467acb2f408fdb9212076f.jpg
2041,0,246148384545,一级评论,27283298,海海的迷汁,5,保密,最后一个就难蚌,2024-11-06 10:14:18,0,2,,四川,否,https://i2.hdslb.com/bfs/face/8e4589920f0677d1938aa86c0a2c0b09e4383efa.jpg
2042,0,246439584208,一级评论,475498127,犬来发慌的花椒喵酱,6,保密,为什么外贸受挫，国内工资会涨？,2024-11-06 10:14:15,0,0,有些人别说一句就走啊,湖北,否,https://i2.hdslb.com/bfs/face/81bfff08097e3534e4c30194475662d3a11badbb.jpg
2043,0,246148425281,一级评论,7090683,OnVo,6,男,我认为这个票不是277，目前是267，加上一个铁红洲阿拉斯加州为270票，内华达 亚利桑那 威斯康辛 密歇根 目前都是红还没定，所以，预测也是312票大胜哈里斯。277这个数字不合理，不知道是从哪里调用的,2024-11-06 10:14:13,1,1,,山东,是,http://i0.hdslb.com/bfs/face/eaa5642ef04c08591e0eb346083d6b552375936c.jpg
2044,246148425281,246151473585,二级评论,1513319352,彼时路人甲,5,保密,你用bing搜美国大选，威斯康辛拿下正好10票,2024-11-06 10:51:43,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/53479e89d00003bdc198958934d0874c83177fed.jpg
2045,0,246439649568,一级评论,168874028,Simonaxt,5,女,最后一点，工资上涨的这个预测，钱从哪来呀,2024-11-06 10:14:10,21,38,Wisdom is the elegance,北京,否,http://i2.hdslb.com/bfs/face/cc8a7a0f148fbea05d75d4779f14e3fa13a4f965.jpg
2046,246439649568,246149702689,二级评论,36107079,很多人和事其实都一样,5,男,钱是可以先印的，然后只要能流通，能流动起来它自然就带动物价涨了，这就是通胀。把通胀控制在一定程度上就是利国利民的好事。钱是可以先印的，然后只要能流通，能流动起来它自然就带动物价涨了，这就是通胀。把通胀控制在一定程度上就是利国利民的好事。,2024-11-06 10:30:01,0,21,不是我不往前走，而是我总觉得，我们还没结束。,安徽,是,https://i0.hdslb.com/bfs/face/9b0885044b3d9d49844e01a7c6f76cfcca43ebfb.jpg
2047,246439649568,246441174384,二级评论,118962314,cwjhero,6,保密,印钱通胀阿,2024-11-06 10:32:24,0,4,,山东,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
2048,246439649568,246165402321,二级评论,1841689591,漓江康公明,5,男,很多人都看不懂最后一句，其实就是物价上涨，你的工资也跟着涨，打比方，物价涨前你一个月的工资刚好能买一部华为Mate60，物价涨后，你的工资还是能买一个华为Mate60，不然大家消不起费，资本赚不到钱就只能裁员减薪，结果就是恶性循环[妙啊],2024-11-06 13:50:40,0,12,本人爱好喝茶、花草、鸟兽、游戏等，也就看些动漫买点周边不混任何圈,广东,否,https://i1.hdslb.com/bfs/face/5696be93d99c23af12149f2c0f94bcb255860078.jpg
2049,246165402321,246467294848,二级评论,40121928,毛线翻车鱼,5,保密,回复 @漓江康公明 :月薪10000刚好买苹果我觉得贵不买，工资涨20%12000了，苹果也涨到12000，我就不觉得贵就买了?,2024-11-06 15:47:42,0,3,,福建,否,http://i0.hdslb.com/bfs/face/239f8ac2ed1fadafdc9f5fc719a300782dbf0a25.jpg
2050,246467294848,246470829024,二级评论,11473741,酱油贩子,5,保密,回复 @毛线翻车鱼 : 先涨工资再涨物价呗，资本家不给国家直接补贴呗。你看看你身边之前股市套牢的人。反正我妈还没回本现在就在报复性消费了,2024-11-06 16:39:40,0,2,我就路过卖点酱油,湖南,是,https://i1.hdslb.com/bfs/face/77e36e5cf20d29db76d4b0e01e8dbea365611561.jpg
2051,246467294848,246182005633,二级评论,483034764,对当关系推理,4,保密,回复 @毛线翻车鱼 :你是真的以为工资上涨的速度和物价上涨的速度完全保持一致啊？印货币通胀，有没有可能你工资上涨的速度和物价上涨的速度是存在差异的？这个差异就可能会导致你的工资上涨速度大于物价上涨速度，于是你的总购买力就上升了，懂不？,2024-11-06 18:18:25,0,1,,上海,是,https://i0.hdslb.com/bfs/face/14e694de333f384e1a3fc1b547195299c1d440a0.jpg
2052,246439649568,246500109952,二级评论,168874028,Simonaxt,5,女,如果为了带动消费，国企可能涨工资，但是私企和外企怎么涨呢？理论上为了促消费可能工资要上涨，但是实践中，工资要怎么涨上去呢？,2024-11-07 05:08:29,0,1,Wisdom is the elegance,北京,否,http://i2.hdslb.com/bfs/face/cc8a7a0f148fbea05d75d4779f14e3fa13a4f965.jpg
2053,246439649568,246206947441,二级评论,50702983,退堂鼓演奏协会,5,男,那你说有没有一种可能，物价上涨的速度大于工资上涨的速度，购买力反而会下降,2024-11-07 05:19:15,0,2,PER11,江苏,否,https://i1.hdslb.com/bfs/face/b7dfc858f383eef81da07572f5eb5a8f42167413.jpg
2054,246439649568,246236028609,二级评论,1854810552,知识脚印Pro,4,保密,涨到一个人的工资可以养活全家的时候，失业率就下来了，因为只需要一个人工作[吃瓜],2024-11-07 12:45:09,0,0,优质的知识传播领域创作者，传播新奇、好玩、有用的知识。,陕西,否,https://i0.hdslb.com/bfs/face/d915fae5579926439ebb518f59a17280ae9972ee.jpg
2055,246236028609,246590899536,二级评论,414735609,shenyongfeng,5,保密,回复 @知识脚印Pro : 你这、失业率应该是上升了吧，全家一个人工作。其他人失业啊。。。,2024-11-08 08:05:36,0,0,,广东,否,https://i0.hdslb.com/bfs/face/8aede0d719ef1e7a44e2e1a103a46cb569a81366.jpg
2056,246206947441,246308677441,二级评论,42508286,谁好,6,男,回复 @退堂鼓演奏协会 :企业产品卖不出去不还是得降价,2024-11-08 11:34:51,0,0,你好我好大家好,河南,是,https://i2.hdslb.com/bfs/face/a7b6a0570113179c56cb437326ebee91a17124dd.jpg
2057,246308677441,246345489905,二级评论,50702983,退堂鼓演奏协会,5,男,回复 @谁好 :降的价格最终都会由企业员工承担的，恶性循环,2024-11-09 00:29:26,0,0,PER11,江苏,否,https://i1.hdslb.com/bfs/face/b7dfc858f383eef81da07572f5eb5a8f42167413.jpg
2058,246345489905,246347896945,二级评论,42508286,谁好,6,男,回复 @退堂鼓演奏协会 :但工资不是涨不过物价么,2024-11-09 01:23:37,0,0,你好我好大家好,河南,是,https://i2.hdslb.com/bfs/face/a7b6a0570113179c56cb437326ebee91a17124dd.jpg
